Country/Region,MEASURE,CATEGORY,Date_Original,Date - 7,Confirmed - 7,Deaths - 7,Recovered - 7,Confirmed_Original,Deaths_Original,Recovered_Original,Date + 7,Confirmed_+7,Deaths_+7,Recovered_+7,Now,Date,Confirmed Now,Deaths Now,Recovered Now,Active_1weekBefMeasure,Active_DateMeasure,Active_1weekAfterMeasure,Active_Now,Timeframe,Variation_Rate_%
Papua New Guinea,Partial lockdown,Lockdown,2020-03-24,2020-03-17,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-31,1.0,0.0,0.0,2020-04-11,2020-04-11,2.0,0.0,0.0,0.0,1.0,1.0,2.0,Variation_Measure,-0.0
Namibia,Border closure ,Movement restrictions,2020-03-24,2020-03-17,2.0,0.0,0.0,7.0,0.0,2.0,2020-03-31,11.0,0.0,2.0,2020-04-11,2020-04-11,16.0,0.0,3.0,2.0,5.0,9.0,13.0,Variation_Measure,80.0
Ireland,Border closure ,Movement restrictions,2020-03-24,2020-03-17,223.0,2.0,5.0,1329.0,7.0,5.0,2020-03-31,3235.0,71.0,5.0,2020-04-11,2020-04-11,8928.0,320.0,25.0,216.0,1317.0,3159.0,8583.0,Variation_Measure,140.0
Lebanon,Economic measures,Governance and socio-economic measures,2020-03-24,2020-03-17,120.0,3.0,3.0,318.0,4.0,8.0,2020-03-31,470.0,12.0,37.0,2020-04-11,2020-04-11,619.0,20.0,77.0,114.0,306.0,421.0,522.0,Variation_Measure,38.0
Armenia,Partial lockdown,Lockdown,2020-03-24,2020-03-17,78.0,0.0,1.0,249.0,0.0,14.0,2020-03-31,532.0,3.0,30.0,2020-04-11,2020-04-11,967.0,13.0,173.0,77.0,235.0,499.0,781.0,Variation_Measure,112.0
Mauritius,General recommendations,Public health measures,2020-03-24,2020-03-17,0.0,0.0,0.0,42.0,2.0,0.0,2020-03-31,143.0,5.0,0.0,2020-04-11,2020-04-11,319.0,9.0,28.0,0.0,40.0,138.0,282.0,Variation_Measure,245.0
Papua New Guinea,Domestic travel restrictions,Movement restrictions,2020-03-24,2020-03-17,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-31,1.0,0.0,0.0,2020-04-11,2020-04-11,2.0,0.0,0.0,0.0,1.0,1.0,2.0,Variation_Measure,-0.0
Fiji,Surveillance and monitoring,Movement restrictions,2020-03-24,2020-03-17,0.0,0.0,0.0,4.0,0.0,0.0,2020-03-31,5.0,0.0,0.0,2020-04-11,2020-04-11,16.0,0.0,0.0,0.0,4.0,5.0,16.0,Variation_Measure,25.0
France,State of emergency declared,Governance and socio-economic measures,2020-03-24,2020-03-17,7699.0,148.0,12.0,22622.0,1102.0,3288.0,2020-03-31,52827.0,3532.0,9513.0,2020-04-11,2020-04-11,130727.0,13851.0,26663.0,7539.0,18232.0,39782.0,90213.0,Variation_Measure,118.0
Latvia,Awareness campaigns,Public health measures,2020-03-24,2020-03-17,49.0,0.0,1.0,197.0,0.0,1.0,2020-03-31,398.0,0.0,1.0,2020-04-11,2020-04-11,630.0,3.0,16.0,48.0,196.0,397.0,611.0,Variation_Measure,103.0
New Zealand,Awareness campaigns,Public health measures,2020-03-24,2020-03-17,12.0,0.0,0.0,155.0,0.0,12.0,2020-03-31,647.0,1.0,74.0,2020-04-11,2020-04-11,1312.0,4.0,422.0,12.0,143.0,572.0,886.0,Variation_Measure,300.0
Malaysia,Curfews,Movement restrictions,2020-03-24,2020-03-17,673.0,2.0,49.0,1624.0,16.0,183.0,2020-03-31,2766.0,43.0,537.0,2020-04-11,2020-04-11,4530.0,73.0,1995.0,622.0,1425.0,2186.0,2462.0,Variation_Measure,53.0
Jordan,Domestic travel restrictions,Movement restrictions,2020-03-24,2020-03-17,34.0,0.0,1.0,154.0,0.0,1.0,2020-03-31,274.0,5.0,30.0,2020-04-11,2020-04-11,381.0,7.0,177.0,33.0,153.0,239.0,197.0,Variation_Measure,56.0
Iceland,Public services closure ,Social distancing,2020-03-24,2020-03-17,220.0,1.0,0.0,648.0,2.0,51.0,2020-03-31,1135.0,2.0,198.0,2020-04-11,2020-04-11,1689.0,8.0,841.0,219.0,595.0,935.0,840.0,Variation_Measure,57.0
Malaysia,Strengthening the public health system,Public health measures,2020-03-24,2020-03-17,673.0,2.0,49.0,1624.0,16.0,183.0,2020-03-31,2766.0,43.0,537.0,2020-04-11,2020-04-11,4530.0,73.0,1995.0,622.0,1425.0,2186.0,2462.0,Variation_Measure,53.0
Kenya,International flights suspension,Movement restrictions,2020-03-25,2020-03-18,3.0,0.0,0.0,28.0,0.0,1.0,2020-04-01,81.0,1.0,3.0,2020-04-11,2020-04-11,191.0,7.0,24.0,3.0,27.0,77.0,160.0,Variation_Measure,185.0
Finland,Health screenings in airports and border crossings,Public health measures,2020-03-25,2020-03-18,336.0,0.0,10.0,880.0,3.0,10.0,2020-04-01,1446.0,17.0,10.0,2020-04-11,2020-04-11,2905.0,49.0,300.0,326.0,867.0,1419.0,2556.0,Variation_Measure,64.0
Republic of the Congo,Border closure ,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
"China, Hong Kong Special Administrative Region",Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Estonia,limit public gatherings,Social distancing,2020-03-25,2020-03-18,258.0,0.0,1.0,404.0,1.0,8.0,2020-04-01,779.0,5.0,33.0,2020-04-11,2020-04-11,1304.0,24.0,93.0,257.0,395.0,741.0,1187.0,Variation_Measure,88.0
Estonia,Strengthening the public health system,Public health measures,2020-03-25,2020-03-18,258.0,0.0,1.0,404.0,1.0,8.0,2020-04-01,779.0,5.0,33.0,2020-04-11,2020-04-11,1304.0,24.0,93.0,257.0,395.0,741.0,1187.0,Variation_Measure,88.0
Chile,Economic measures,Governance and socio-economic measures,2020-03-25,2020-03-18,238.0,0.0,0.0,1142.0,3.0,22.0,2020-04-01,3031.0,16.0,234.0,2020-04-11,2020-04-11,6927.0,73.0,1864.0,238.0,1117.0,2781.0,4990.0,Variation_Measure,149.0
Romania,Military deployment,Governance and socio-economic measures,2020-03-25,2020-03-18,260.0,0.0,19.0,906.0,17.0,86.0,2020-04-01,2460.0,92.0,252.0,2020-04-11,2020-04-11,5990.0,291.0,758.0,241.0,803.0,2116.0,4941.0,Variation_Measure,164.0
"China, Hong Kong Special Administrative Region",Health screenings in airports and border crossings,Public health measures,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Dominica,Introduction of isolation and quarantine policies,Public health measures,2020-03-25,2020-03-18,0.0,0.0,0.0,7.0,0.0,0.0,2020-04-01,12.0,0.0,0.0,2020-04-11,2020-04-11,16.0,0.0,5.0,0.0,7.0,12.0,11.0,Variation_Measure,71.0
Colombia,Economic measures,Governance and socio-economic measures,2020-03-25,2020-03-18,93.0,0.0,1.0,470.0,4.0,8.0,2020-04-01,1065.0,17.0,39.0,2020-04-11,2020-04-11,2709.0,100.0,214.0,92.0,458.0,1009.0,2395.0,Variation_Measure,120.0
Myanmar,Border closure ,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Montenegro,Economic measures,Governance and socio-economic measures,2020-03-25,2020-03-18,1.0,0.0,0.0,52.0,1.0,0.0,2020-04-01,123.0,2.0,0.0,2020-04-11,2020-04-11,263.0,2.0,5.0,1.0,51.0,121.0,256.0,Variation_Measure,137.0
Republic of the Congo,Domestic travel restrictions,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Denmark,Testing policy,Public health measures,2020-03-25,2020-03-18,1116.0,4.0,1.0,1862.0,34.0,41.0,2020-04-01,3290.0,104.0,971.0,2020-04-11,2020-04-11,6191.0,260.0,2111.0,1111.0,1787.0,2215.0,3820.0,Variation_Measure,24.0
Denmark,Psychological assistance and medical social work,Public health measures,2020-03-25,2020-03-18,1116.0,4.0,1.0,1862.0,34.0,41.0,2020-04-01,3290.0,104.0,971.0,2020-04-11,2020-04-11,6191.0,260.0,2111.0,1111.0,1787.0,2215.0,3820.0,Variation_Measure,24.0
Cameroon,Testing policy,Public health measures,2020-03-25,2020-03-18,10.0,0.0,0.0,75.0,1.0,2.0,2020-04-01,233.0,6.0,10.0,2020-04-11,2020-04-11,820.0,12.0,98.0,10.0,72.0,217.0,710.0,Variation_Measure,201.0
Saint Kitts and Nevis,Economic measures,Governance and socio-economic measures,2020-03-25,2020-03-18,0.0,0.0,0.0,2.0,0.0,0.0,2020-04-01,8.0,0.0,0.0,2020-04-11,2020-04-11,12.0,0.0,0.0,0.0,2.0,8.0,12.0,Variation_Measure,300.0
Republic of the Congo,State of emergency declared,Governance and socio-economic measures,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Saint Kitts and Nevis,Border closure ,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,2.0,0.0,0.0,2020-04-01,8.0,0.0,0.0,2020-04-11,2020-04-11,12.0,0.0,0.0,0.0,2.0,8.0,12.0,Variation_Measure,300.0
Nicaragua,General recommendations,Public health measures,2020-03-25,2020-03-18,0.0,0.0,0.0,2.0,0.0,0.0,2020-04-01,5.0,1.0,0.0,2020-04-11,2020-04-11,8.0,1.0,0.0,0.0,2.0,4.0,7.0,Variation_Measure,100.0
Sierra Leone,State of emergency declared,Governance and socio-economic measures,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,2.0,0.0,0.0,2020-04-11,2020-04-11,8.0,0.0,0.0,0.0,0.0,2.0,8.0,Variation_Measure,100.0
Mauritania,Economic measures,Governance and socio-economic measures,2020-03-25,2020-03-18,1.0,0.0,0.0,2.0,0.0,0.0,2020-04-01,6.0,1.0,2.0,2020-04-11,2020-04-11,7.0,1.0,2.0,1.0,2.0,3.0,4.0,Variation_Measure,50.0
Argentina,Surveillance and monitoring,Movement restrictions,2020-03-25,2020-03-18,79.0,2.0,3.0,387.0,8.0,52.0,2020-04-01,1054.0,28.0,248.0,2020-04-11,2020-04-11,1975.0,83.0,440.0,74.0,327.0,778.0,1452.0,Variation_Measure,138.0
Slovakia,Limit product imports/exports,Governance and socio-economic measures,2020-03-25,2020-03-18,105.0,1.0,0.0,216.0,0.0,7.0,2020-04-01,400.0,1.0,3.0,2020-04-11,2020-04-11,728.0,2.0,23.0,104.0,209.0,396.0,703.0,Variation_Measure,89.0
Panama,Domestic travel restrictions,Movement restrictions,2020-03-25,2020-03-18,86.0,1.0,0.0,443.0,8.0,1.0,2020-04-01,1181.0,30.0,9.0,2020-04-11,2020-04-11,2974.0,74.0,17.0,85.0,434.0,1142.0,2883.0,Variation_Measure,163.0
Uganda,Domestic travel restrictions,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,14.0,0.0,0.0,2020-04-01,44.0,0.0,0.0,2020-04-11,2020-04-11,53.0,0.0,4.0,0.0,14.0,44.0,49.0,Variation_Measure,214.0
Montenegro,Strengthening the public health system,Public health measures,2020-03-25,2020-03-18,1.0,0.0,0.0,52.0,1.0,0.0,2020-04-01,123.0,2.0,0.0,2020-04-11,2020-04-11,263.0,2.0,5.0,1.0,51.0,121.0,256.0,Variation_Measure,137.0
Australia,Testing policy,Public health measures,2020-03-25,2020-03-18,568.0,6.0,23.0,2364.0,8.0,119.0,2020-04-01,4862.0,20.0,422.0,2020-04-11,2020-04-11,6303.0,57.0,1806.0,539.0,2237.0,4420.0,4440.0,Variation_Measure,98.0
Micronesia,Health screenings in airports and border crossings,Public health measures,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Kenya,Economic measures,Governance and socio-economic measures,2020-03-25,2020-03-18,3.0,0.0,0.0,28.0,0.0,1.0,2020-04-01,81.0,1.0,3.0,2020-04-11,2020-04-11,191.0,7.0,24.0,3.0,27.0,77.0,160.0,Variation_Measure,185.0
New Zealand,Public services closure ,Social distancing,2020-03-25,2020-03-18,20.0,0.0,0.0,205.0,0.0,22.0,2020-04-01,708.0,1.0,83.0,2020-04-11,2020-04-11,1312.0,4.0,422.0,20.0,183.0,624.0,886.0,Variation_Measure,241.0
Guinea-Bissau,Domestic travel restrictions,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,2.0,0.0,0.0,2020-04-01,9.0,0.0,0.0,2020-04-11,2020-04-11,38.0,0.0,0.0,0.0,2.0,9.0,38.0,Variation_Measure,350.0
Latvia,Public services closure ,Social distancing,2020-03-25,2020-03-18,71.0,0.0,1.0,221.0,0.0,1.0,2020-04-01,446.0,0.0,1.0,2020-04-11,2020-04-11,630.0,3.0,16.0,70.0,220.0,445.0,611.0,Variation_Measure,102.0
Egypt,Curfews,Movement restrictions,2020-03-25,2020-03-18,196.0,6.0,32.0,456.0,21.0,95.0,2020-04-01,779.0,52.0,179.0,2020-04-11,2020-04-11,1939.0,146.0,426.0,158.0,340.0,548.0,1367.0,Variation_Measure,61.0
Samoa,Domestic travel restrictions,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Australia,Psychological assistance and medical social work,Public health measures,2020-03-25,2020-03-18,568.0,6.0,23.0,2364.0,8.0,119.0,2020-04-01,4862.0,20.0,422.0,2020-04-11,2020-04-11,6303.0,57.0,1806.0,539.0,2237.0,4420.0,4440.0,Variation_Measure,98.0
Solomon Islands,State of emergency declared,Governance and socio-economic measures,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
"China, Hong Kong Special Administrative Region",Visa restrictions,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Moldova Republic of,Military deployment,Governance and socio-economic measures,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Egypt,Strengthening the public health system,Public health measures,2020-03-25,2020-03-18,196.0,6.0,32.0,456.0,21.0,95.0,2020-04-01,779.0,52.0,179.0,2020-04-11,2020-04-11,1939.0,146.0,426.0,158.0,340.0,548.0,1367.0,Variation_Measure,61.0
Ecuador,Military deployment,Governance and socio-economic measures,2020-03-25,2020-03-18,111.0,2.0,0.0,1173.0,28.0,3.0,2020-04-01,2748.0,93.0,58.0,2020-04-11,2020-04-11,7257.0,315.0,411.0,109.0,1142.0,2597.0,6531.0,Variation_Measure,127.0
Moldova Republic of,Full lockdown,Lockdown,2020-03-25,2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
New Zealand,Schools closure ,Social distancing,2020-03-25,2020-03-18,20.0,0.0,0.0,205.0,0.0,22.0,2020-04-01,708.0,1.0,83.0,2020-04-11,2020-04-11,1312.0,4.0,422.0,20.0,183.0,624.0,886.0,Variation_Measure,241.0
Lithuania,Psychological assistance and medical social work,Public health measures,2020-03-25,2020-03-18,27.0,0.0,1.0,274.0,4.0,1.0,2020-04-01,581.0,8.0,7.0,2020-04-11,2020-04-11,1026.0,23.0,54.0,26.0,269.0,566.0,949.0,Variation_Measure,110.0
Saudi Arabia,Partial lockdown,Lockdown,2020-03-25,2020-03-18,171.0,0.0,6.0,900.0,2.0,29.0,2020-04-01,1720.0,16.0,264.0,2020-04-11,2020-04-11,4033.0,52.0,720.0,165.0,869.0,1440.0,3261.0,Variation_Measure,66.0
New Zealand,State of emergency declared,Governance and socio-economic measures,2020-03-25,2020-03-18,20.0,0.0,0.0,205.0,0.0,22.0,2020-04-01,708.0,1.0,83.0,2020-04-11,2020-04-11,1312.0,4.0,422.0,20.0,183.0,624.0,886.0,Variation_Measure,241.0
Switzerland,International flights suspension,Movement restrictions,2020-03-25,2020-03-18,3028.0,28.0,15.0,10897.0,153.0,131.0,2020-04-01,17768.0,488.0,2967.0,2020-04-11,2020-04-11,25107.0,1036.0,12100.0,2985.0,10613.0,14313.0,11971.0,Variation_Measure,35.0
Australia,International flights suspension,Movement restrictions,2020-03-25,2020-03-18,568.0,6.0,23.0,2364.0,8.0,119.0,2020-04-01,4862.0,20.0,422.0,2020-04-11,2020-04-11,6303.0,57.0,1806.0,539.0,2237.0,4420.0,4440.0,Variation_Measure,98.0
Mali,Border closure ,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,2.0,0.0,0.0,2020-04-01,31.0,3.0,0.0,2020-04-11,2020-04-11,87.0,7.0,22.0,0.0,2.0,28.0,58.0,Variation_Measure,1300.0
Syria,Curfews,Movement restrictions,2020-03-25,2020-03-18,0.0,0.0,0.0,5.0,0.0,0.0,2020-04-01,10.0,2.0,0.0,2020-04-11,2020-04-11,25.0,2.0,5.0,0.0,5.0,8.0,18.0,Variation_Measure,60.0
Egypt,Domestic travel restrictions,Movement restrictions,2020-03-25,2020-03-18,196.0,6.0,32.0,456.0,21.0,95.0,2020-04-01,779.0,52.0,179.0,2020-04-11,2020-04-11,1939.0,146.0,426.0,158.0,340.0,548.0,1367.0,Variation_Measure,61.0
Eswatini,Military deployment,Governance and socio-economic measures,2020-03-26,2020-03-19,1.0,0.0,0.0,6.0,0.0,0.0,2020-04-02,9.0,0.0,0.0,2020-04-11,2020-04-11,12.0,0.0,7.0,1.0,6.0,9.0,5.0,Variation_Measure,50.0
Sudan,Domestic travel restrictions,Movement restrictions,2020-03-26,2020-03-19,2.0,1.0,0.0,3.0,1.0,0.0,2020-04-02,8.0,2.0,2.0,2020-04-11,2020-04-11,19.0,2.0,2.0,1.0,2.0,4.0,15.0,Variation_Measure,100.0
Palau,International flights suspension,Movement restrictions,2020-03-26,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Madagascar,Economic measures,Governance and socio-economic measures,2020-03-26,2020-03-19,0.0,0.0,0.0,23.0,0.0,0.0,2020-04-02,59.0,0.0,0.0,2020-04-11,2020-04-11,102.0,0.0,11.0,0.0,23.0,59.0,91.0,Variation_Measure,157.0
Bolivia,Military deployment,Governance and socio-economic measures,2020-03-26,2020-03-19,12.0,0.0,0.0,43.0,0.0,0.0,2020-04-02,123.0,8.0,1.0,2020-04-11,2020-04-11,275.0,20.0,2.0,12.0,43.0,114.0,253.0,Variation_Measure,165.0
Vanuatu,Awareness campaigns,Public health measures,2020-03-26,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Tonga,Curfews,Movement restrictions,2020-03-26,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Guinea,Border closure ,Movement restrictions,2020-03-26,2020-03-19,1.0,0.0,0.0,4.0,0.0,0.0,2020-04-02,52.0,0.0,0.0,2020-04-11,2020-04-11,250.0,0.0,17.0,1.0,4.0,52.0,233.0,Variation_Measure,1200.0
Ethiopia,State of emergency declared,Governance and socio-economic measures,2020-03-26,2020-03-19,6.0,0.0,0.0,12.0,0.0,0.0,2020-04-02,29.0,0.0,3.0,2020-04-11,2020-04-11,69.0,3.0,10.0,6.0,12.0,26.0,56.0,Variation_Measure,117.0
Tonga,Economic measures,Governance and socio-economic measures,2020-03-26,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Finland,Economic measures,Governance and socio-economic measures,2020-03-26,2020-03-19,400.0,0.0,10.0,958.0,5.0,10.0,2020-04-02,1518.0,19.0,300.0,2020-04-11,2020-04-11,2905.0,49.0,300.0,390.0,943.0,1199.0,2556.0,Variation_Measure,27.0
Tuvalu,State of emergency declared,Governance and socio-economic measures,2020-03-26,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Bahrain,Curfews,Movement restrictions,2020-03-26,2020-03-19,278.0,1.0,100.0,458.0,4.0,204.0,2020-04-02,643.0,4.0,381.0,2020-04-11,2020-04-11,1040.0,6.0,555.0,177.0,250.0,258.0,479.0,Variation_Measure,3.0
Angola,Strengthening the public health system,Public health measures,2020-03-26,2020-03-19,0.0,0.0,0.0,4.0,0.0,0.0,2020-04-02,8.0,2.0,1.0,2020-04-11,2020-04-11,19.0,2.0,4.0,0.0,4.0,5.0,13.0,Variation_Measure,25.0
Tuvalu,Limit public gatherings,Social distancing,2020-03-26,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Eswatini,Introduction of isolation and quarantine policies,Public health measures,2020-03-26,2020-03-19,1.0,0.0,0.0,6.0,0.0,0.0,2020-04-02,9.0,0.0,0.0,2020-04-11,2020-04-11,12.0,0.0,7.0,1.0,6.0,9.0,5.0,Variation_Measure,50.0
Philippines,Partial lockdown,Lockdown,2020-03-26,2020-03-19,217.0,17.0,8.0,707.0,45.0,28.0,2020-04-02,2633.0,107.0,51.0,2020-04-11,2020-04-11,4428.0,247.0,157.0,192.0,634.0,2475.0,4024.0,Variation_Measure,290.0
Saudi Arabia,Domestic travel restrictions,Movement restrictions,2020-03-26,2020-03-19,274.0,0.0,6.0,1012.0,3.0,33.0,2020-04-02,1885.0,21.0,328.0,2020-04-11,2020-04-11,4033.0,52.0,720.0,268.0,976.0,1536.0,3261.0,Variation_Measure,57.0
Tonga,Public services closure ,Social distancing,2020-03-26,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation_Measure,-0.0
Italy,limit public gatherings,Social distancing,2020-03-26,2020-03-19,41035.0,3405.0,4440.0,80589.0,8215.0,10361.0,2020-04-02,115242.0,13915.0,18278.0,2020-04-11,2020-04-11,152271.0,19468.0,32534.0,33190.0,62013.0,83049.0,100269.0,Variation_Measure,34.0
Yemen,Curfews,Movement restrictions,2020-03-26,2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,0.0,0.0,0.0,2020-04-11,2020-04-11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Variation_Measure,-0.0
Mongolia,Introduction of isolation and quarantine policies,Public health measures,2020-03-26,2020-03-19,6.0,0.0,0.0,11.0,0.0,0.0,2020-04-02,14.0,0.0,2.0,2020-04-11,2020-04-11,16.0,0.0,4.0,6.0,11.0,12.0,12.0,Variation_Measure,9.0
Angola,Economic measures,Governance and socio-economic measures,2020-03-26,2020-03-19,0.0,0.0,0.0,4.0,0.0,0.0,2020-04-02,8.0,2.0,1.0,2020-04-11,2020-04-11,19.0,2.0,4.0,0.0,4.0,5.0,13.0,Variation_Measure,25.0
Guinea,State of emergency declared,Governance and socio-economic measures,2020-03-26,2020-03-19,1.0,0.0,0.0,4.0,0.0,0.0,2020-04-02,52.0,0.0,0.0,2020-04-11,2020-04-11,250.0,0.0,17.0,1.0,4.0,52.0,233.0,Variation_Measure,1200.0
Zambia,Domestic travel restrictions,Movement restrictions,2020-03-26,2020-03-19,2.0,0.0,0.0,16.0,0.0,0.0,2020-04-02,39.0,1.0,0.0,2020-04-11,2020-04-11,40.0,2.0,28.0,2.0,16.0,38.0,10.0,Variation_Measure,138.0
Portugal,General recommendations,Public health measures,2020-03-26,2020-03-19,785.0,3.0,3.0,3544.0,60.0,43.0,2020-04-02,9034.0,209.0,68.0,2020-04-11,2020-04-11,15987.0,470.0,266.0,779.0,3441.0,8757.0,15251.0,Variation_Measure,154.0
Portugal,Testing policy,Public health measures,2020-03-26,2020-03-19,785.0,3.0,3.0,3544.0,60.0,43.0,2020-04-02,9034.0,209.0,68.0,2020-04-11,2020-04-11,15987.0,470.0,266.0,779.0,3441.0,8757.0,15251.0,Variation_Measure,154.0
Central African Republic,Domestic travel restrictions,Movement restrictions,2020-03-26,2020-03-19,1.0,0.0,0.0,3.0,0.0,0.0,2020-04-02,3.0,0.0,0.0,2020-04-11,2020-04-11,8.0,0.0,0.0,1.0,3.0,3.0,8.0,Variation_Measure,-0.0
