Country/Region,Bm,DATE,Feature
Panama,1.0,2020-03-19,Infection Rate
Panama,1.0,2020-02-03,Infection Rate
Panama,1.0,2020-02-20,Infection Rate
Panama,2.0,2020-04-03,Infection Rate
Panama,1.0,2020-02-19,Infection Rate
Panama,1.0,2020-03-10,Infection Rate
Panama,1.0,2020-03-05,Infection Rate
Panama,1.0,2020-03-02,Infection Rate
Panama,1.0,2020-02-24,Infection Rate
Panama,1.0,2020-03-01,Infection Rate
Panama,1.0,2020-02-26,Infection Rate
Panama,1.0,2020-02-25,Infection Rate
Papua New Guinea,1.0,2020-04-10,Infection Rate
Papua New Guinea,1.0,2020-02-03,Infection Rate
Papua New Guinea,1.0,2020-01-23,Infection Rate
Papua New Guinea,1.0,2020-03-06,Infection Rate
Papua New Guinea,1.0,2020-03-17,Infection Rate
Papua New Guinea,1.0,2020-04-14,Infection Rate
Papua New Guinea,1.0,2020-04-12,Infection Rate
Papua New Guinea,1.0,2020-04-03,Infection Rate
Papua New Guinea,1.0,2020-02-12,Infection Rate
Papua New Guinea,1.0,2020-02-20,Infection Rate
Papua New Guinea,1.0,2020-01-24,Infection Rate
Papua New Guinea,1.0,2020-03-16,Infection Rate
Papua New Guinea,1.0,2020-04-01,Infection Rate
Papua New Guinea,1.0,2020-03-12,Infection Rate
Papua New Guinea,1.0,2020-02-15,Infection Rate
Papua New Guinea,1.0,2020-03-26,Infection Rate
Papua New Guinea,1.0,2020-02-26,Infection Rate
Papua New Guinea,1.0,2020-03-03,Infection Rate
Papua New Guinea,1.0,2020-02-04,Infection Rate
Papua New Guinea,1.0,2020-03-29,Infection Rate
Papua New Guinea,1.0,2020-03-19,Infection Rate
Papua New Guinea,1.0,2020-03-22,Infection Rate
Papua New Guinea,1.0,2020-03-23,Infection Rate
Papua New Guinea,1.0,2020-03-21,Infection Rate
Papua New Guinea,1.0,2020-04-15,Infection Rate
Papua New Guinea,1.0,2020-04-02,Infection Rate
Papua New Guinea,1.0,2020-04-13,Infection Rate
Papua New Guinea,1.0,2020-03-27,Infection Rate
Papua New Guinea,1.0,2020-01-29,Infection Rate
Papua New Guinea,1.0,2020-04-08,Infection Rate
Papua New Guinea,1.0,2020-02-29,Infection Rate
Papua New Guinea,1.0,2020-04-09,Infection Rate
Papua New Guinea,1.0,2020-03-24,Infection Rate
Papua New Guinea,1.0,2020-04-11,Infection Rate
Papua New Guinea,1.0,2020-03-14,Infection Rate
Papua New Guinea,1.0,2020-02-27,Infection Rate
Papua New Guinea,1.0,2020-04-04,Infection Rate
Papua New Guinea,1.0,2020-02-17,Infection Rate
Papua New Guinea,1.0,2020-04-06,Infection Rate
Papua New Guinea,1.0,2020-03-13,Infection Rate
Papua New Guinea,1.0,2020-02-02,Infection Rate
Papua New Guinea,1.0,2020-03-20,Infection Rate
Papua New Guinea,1.0,2020-03-31,Infection Rate
Papua New Guinea,1.0,2020-02-06,Infection Rate
Papua New Guinea,1.0,2020-03-15,Infection Rate
Papua New Guinea,1.0,2020-02-24,Infection Rate
Papua New Guinea,1.0,2020-02-14,Infection Rate
Papua New Guinea,1.0,2020-02-23,Infection Rate
Papua New Guinea,1.0,2020-01-31,Infection Rate
Papua New Guinea,1.0,2020-04-07,Infection Rate
Papua New Guinea,1.0,2020-03-02,Infection Rate
Papua New Guinea,1.0,2020-03-07,Infection Rate
Papua New Guinea,1.0,2020-04-05,Infection Rate
Papua New Guinea,1.0,2020-02-08,Infection Rate
Papua New Guinea,1.0,2020-02-13,Infection Rate
Papua New Guinea,1.0,2020-01-25,Infection Rate
Papua New Guinea,1.0,2020-03-09,Infection Rate
Papua New Guinea,1.0,2020-03-04,Infection Rate
Papua New Guinea,1.0,2020-03-01,Infection Rate
Papua New Guinea,1.0,2020-03-30,Infection Rate
Papua New Guinea,1.0,2020-03-08,Infection Rate
Papua New Guinea,1.0,2020-01-30,Infection Rate
Papua New Guinea,1.0,2020-02-05,Infection Rate
Papua New Guinea,1.0,2020-02-19,Infection Rate
Papua New Guinea,1.0,2020-02-11,Infection Rate
Papua New Guinea,1.0,2020-02-21,Infection Rate
Papua New Guinea,1.0,2020-01-28,Infection Rate
Papua New Guinea,1.0,2020-03-18,Infection Rate
Papua New Guinea,1.0,2020-03-05,Infection Rate
Papua New Guinea,1.0,2020-02-22,Infection Rate
Papua New Guinea,1.0,2020-01-27,Infection Rate
Papua New Guinea,1.0,2020-02-25,Infection Rate
Papua New Guinea,1.0,2020-02-07,Infection Rate
Papua New Guinea,1.0,2020-01-22,Infection Rate
Papua New Guinea,1.0,2020-02-28,Infection Rate
Papua New Guinea,1.0,2020-03-25,Infection Rate
Papua New Guinea,1.0,2020-02-01,Infection Rate
Papua New Guinea,1.0,2020-02-16,Infection Rate
Papua New Guinea,1.0,2020-02-09,Infection Rate
Papua New Guinea,1.0,2020-01-26,Infection Rate
Papua New Guinea,1.0,2020-02-18,Infection Rate
Papua New Guinea,1.0,2020-02-10,Infection Rate
Papua New Guinea,1.0,2020-03-28,Infection Rate
Papua New Guinea,1.0,2020-03-10,Infection Rate
Papua New Guinea,1.0,2020-03-11,Infection Rate
Paraguay,1.0,2020-03-17,Infection Rate
Paraguay,1.0,2020-01-23,Infection Rate
Paraguay,1.0,2020-03-05,Infection Rate
Paraguay,1.0,2020-02-22,Infection Rate
Paraguay,1.0,2020-02-16,Infection Rate
Paraguay,1.0,2020-02-29,Infection Rate
Paraguay,1.0,2020-03-19,Infection Rate
Paraguay,1.0,2020-02-14,Infection Rate
Paraguay,1.0,2020-04-07,Infection Rate
Paraguay,1.0,2020-01-22,Infection Rate
Paraguay,1.0,2020-02-23,Infection Rate
Paraguay,1.0,2020-04-09,Infection Rate
Paraguay,1.0,2020-04-05,Infection Rate
Paraguay,1.0,2020-04-06,Infection Rate
Paraguay,1.0,2020-01-29,Infection Rate
Paraguay,1.0,2020-02-24,Infection Rate
Paraguay,1.0,2020-02-04,Infection Rate
Paraguay,1.0,2020-03-20,Infection Rate
Paraguay,1.0,2020-03-13,Infection Rate
Paraguay,1.0,2020-04-11,Infection Rate
Paraguay,1.0,2020-03-07,Infection Rate
Paraguay,1.0,2020-02-13,Infection Rate
Paraguay,1.0,2020-04-15,Infection Rate
Paraguay,1.0,2020-02-25,Infection Rate
Paraguay,1.0,2020-04-01,Infection Rate
Paraguay,1.0,2020-03-31,Infection Rate
Paraguay,1.0,2020-03-06,Infection Rate
Paraguay,1.0,2020-02-18,Infection Rate
Paraguay,1.0,2020-03-02,Infection Rate
Paraguay,1.0,2020-03-28,Infection Rate
Paraguay,1.0,2020-02-20,Infection Rate
Paraguay,1.0,2020-01-30,Infection Rate
Paraguay,1.0,2020-03-15,Infection Rate
Paraguay,1.0,2020-02-27,Infection Rate
Paraguay,1.0,2020-01-28,Infection Rate
Paraguay,1.0,2020-03-23,Infection Rate
Paraguay,1.0,2020-01-31,Infection Rate
Paraguay,1.0,2020-04-02,Infection Rate
Paraguay,1.0,2020-04-13,Infection Rate
Paraguay,1.0,2020-02-26,Infection Rate
Paraguay,1.0,2020-04-08,Infection Rate
Paraguay,1.0,2020-03-01,Infection Rate
Paraguay,1.0,2020-03-30,Infection Rate
Paraguay,1.0,2020-03-11,Infection Rate
Paraguay,1.0,2020-02-19,Infection Rate
Paraguay,1.0,2020-03-12,Infection Rate
Paraguay,1.0,2020-03-22,Infection Rate
Paraguay,1.0,2020-02-17,Infection Rate
Paraguay,1.0,2020-03-04,Infection Rate
Paraguay,1.0,2020-02-05,Infection Rate
Paraguay,1.0,2020-02-15,Infection Rate
Paraguay,1.0,2020-03-09,Infection Rate
Paraguay,1.0,2020-03-29,Infection Rate
Paraguay,1.0,2020-02-10,Infection Rate
Paraguay,1.0,2020-03-26,Infection Rate
Paraguay,1.0,2020-02-11,Infection Rate
Paraguay,1.0,2020-03-25,Infection Rate
Paraguay,1.0,2020-02-08,Infection Rate
Paraguay,1.0,2020-03-18,Infection Rate
Paraguay,1.0,2020-04-04,Infection Rate
Paraguay,1.0,2020-03-24,Infection Rate
Paraguay,1.0,2020-04-10,Infection Rate
Paraguay,1.0,2020-01-25,Infection Rate
Paraguay,1.0,2020-02-03,Infection Rate
Paraguay,1.0,2020-03-27,Infection Rate
Paraguay,1.0,2020-04-14,Infection Rate
Paraguay,1.0,2020-03-08,Infection Rate
Paraguay,1.0,2020-03-03,Infection Rate
Paraguay,1.0,2020-02-28,Infection Rate
Paraguay,1.0,2020-04-03,Infection Rate
Paraguay,1.0,2020-02-06,Infection Rate
Paraguay,1.0,2020-04-12,Infection Rate
Paraguay,1.0,2020-03-16,Infection Rate
Paraguay,1.0,2020-02-12,Infection Rate
Paraguay,1.0,2020-01-27,Infection Rate
Paraguay,1.0,2020-03-10,Infection Rate
Paraguay,1.0,2020-02-01,Infection Rate
Paraguay,1.0,2020-02-07,Infection Rate
Paraguay,1.0,2020-01-26,Infection Rate
Paraguay,1.0,2020-03-21,Infection Rate
Paraguay,1.0,2020-02-02,Infection Rate
Paraguay,1.0,2020-03-14,Infection Rate
Paraguay,1.0,2020-01-24,Infection Rate
Paraguay,1.0,2020-02-09,Infection Rate
Paraguay,1.0,2020-02-21,Infection Rate
Peru,1.0,2020-02-13,Infection Rate
Peru,1.0,2020-03-21,Infection Rate
Peru,2.0,2020-04-15,Infection Rate
Peru,1.0,2020-02-29,Infection Rate
Peru,1.0,2020-02-25,Infection Rate
Peru,2.0,2020-04-10,Infection Rate
Peru,1.0,2020-02-28,Infection Rate
Peru,1.0,2020-02-12,Infection Rate
Peru,1.0,2020-02-24,Infection Rate
Peru,2.0,2020-04-14,Infection Rate
Peru,2.0,2020-04-13,Infection Rate
Peru,1.0,2020-03-28,Infection Rate
Peru,1.0,2020-04-04,Infection Rate
Peru,2.0,2020-04-06,Infection Rate
Peru,1.0,2020-03-03,Infection Rate
Peru,1.0,2020-03-17,Infection Rate
Peru,2.0,2020-04-03,Infection Rate
Peru,1.0,2020-03-19,Infection Rate
Peru,1.0,2020-02-20,Infection Rate
Peru,1.0,2020-03-23,Infection Rate
Peru,1.0,2020-03-25,Infection Rate
Peru,1.0,2020-03-02,Infection Rate
Peru,1.0,2020-01-30,Infection Rate
Peru,2.0,2020-04-05,Infection Rate
Peru,1.0,2020-02-21,Infection Rate
Peru,1.0,2020-01-29,Infection Rate
Peru,1.0,2020-03-24,Infection Rate
Peru,1.0,2020-02-27,Infection Rate
Peru,1.0,2020-02-10,Infection Rate
Peru,1.0,2020-03-15,Infection Rate
Peru,1.0,2020-03-16,Infection Rate
Peru,1.0,2020-01-26,Infection Rate
Peru,1.0,2020-03-30,Infection Rate
Peru,1.0,2020-02-26,Infection Rate
Peru,1.0,2020-01-31,Infection Rate
Peru,1.0,2020-02-05,Infection Rate
Peru,1.0,2020-01-23,Infection Rate
Peru,1.0,2020-02-14,Infection Rate
Peru,1.0,2020-01-28,Infection Rate
Peru,1.0,2020-02-23,Infection Rate
Peru,1.0,2020-02-03,Infection Rate
Peru,1.0,2020-01-22,Infection Rate
Peru,1.0,2020-02-18,Infection Rate
Peru,1.0,2020-03-07,Infection Rate
Peru,1.0,2020-03-11,Infection Rate
Peru,1.0,2020-03-12,Infection Rate
Peru,1.0,2020-01-24,Infection Rate
Peru,1.0,2020-02-16,Infection Rate
Peru,1.0,2020-02-02,Infection Rate
Peru,1.0,2020-03-10,Infection Rate
Peru,1.0,2020-03-08,Infection Rate
Peru,1.0,2020-03-09,Infection Rate
Peru,1.0,2020-03-04,Infection Rate
Peru,1.0,2020-02-17,Infection Rate
Peru,1.0,2020-02-15,Infection Rate
Peru,1.0,2020-02-04,Infection Rate
Peru,1.0,2020-04-02,Infection Rate
Peru,1.0,2020-02-08,Infection Rate
Peru,1.0,2020-02-01,Infection Rate
Peru,1.0,2020-02-22,Infection Rate
Peru,2.0,2020-04-08,Infection Rate
Peru,1.0,2020-03-31,Infection Rate
Peru,2.0,2020-04-09,Infection Rate
Peru,1.0,2020-03-13,Infection Rate
Peru,1.0,2020-03-29,Infection Rate
Peru,2.0,2020-04-11,Infection Rate
Peru,1.0,2020-03-20,Infection Rate
Peru,1.0,2020-01-27,Infection Rate
Peru,1.0,2020-02-09,Infection Rate
Peru,1.0,2020-03-22,Infection Rate
Peru,1.0,2020-02-06,Infection Rate
Peru,1.0,2020-03-05,Infection Rate
Peru,1.0,2020-01-25,Infection Rate
Peru,1.0,2020-02-07,Infection Rate
Peru,2.0,2020-04-07,Infection Rate
Peru,1.0,2020-02-19,Infection Rate
Peru,2.0,2020-04-12,Infection Rate
Peru,1.0,2020-03-26,Infection Rate
Peru,1.0,2020-02-11,Infection Rate
Peru,1.0,2020-03-06,Infection Rate
Peru,1.0,2020-03-27,Infection Rate
Peru,1.0,2020-04-01,Infection Rate
Peru,1.0,2020-03-14,Infection Rate
Peru,1.0,2020-03-01,Infection Rate
Peru,1.0,2020-03-18,Infection Rate
Philippines,1.0,2020-04-01,Infection Rate
Philippines,1.0,2020-03-03,Infection Rate
Philippines,1.0,2020-02-11,Infection Rate
Philippines,1.0,2020-01-30,Infection Rate
Philippines,1.0,2020-03-17,Infection Rate
Philippines,1.0,2020-03-22,Infection Rate
Philippines,1.0,2020-02-23,Infection Rate
Philippines,1.0,2020-02-03,Infection Rate
Philippines,2.0,2020-04-13,Infection Rate
Philippines,1.0,2020-03-23,Infection Rate
Philippines,2.0,2020-04-11,Infection Rate
Philippines,1.0,2020-02-12,Infection Rate
Philippines,2.0,2020-04-15,Infection Rate
Philippines,1.0,2020-03-07,Infection Rate
Philippines,1.0,2020-03-26,Infection Rate
Philippines,1.0,2020-02-06,Infection Rate
Philippines,1.0,2020-03-05,Infection Rate
Philippines,1.0,2020-03-13,Infection Rate
Philippines,1.0,2020-03-28,Infection Rate
Philippines,1.0,2020-03-04,Infection Rate
Philippines,1.0,2020-03-15,Infection Rate
Philippines,1.0,2020-03-30,Infection Rate
Philippines,1.0,2020-03-24,Infection Rate
Philippines,1.0,2020-01-28,Infection Rate
Philippines,1.0,2020-03-09,Infection Rate
Philippines,1.0,2020-02-25,Infection Rate
Philippines,1.0,2020-03-16,Infection Rate
Philippines,1.0,2020-02-21,Infection Rate
Philippines,1.0,2020-02-28,Infection Rate
Philippines,1.0,2020-02-15,Infection Rate
Philippines,1.0,2020-03-08,Infection Rate
Philippines,1.0,2020-01-23,Infection Rate
Philippines,1.0,2020-01-24,Infection Rate
Philippines,1.0,2020-03-12,Infection Rate
Philippines,1.0,2020-03-19,Infection Rate
Philippines,2.0,2020-04-08,Infection Rate
Philippines,1.0,2020-03-25,Infection Rate
Philippines,1.0,2020-03-01,Infection Rate
Philippines,1.0,2020-04-05,Infection Rate
Philippines,1.0,2020-02-14,Infection Rate
Philippines,1.0,2020-02-27,Infection Rate
Philippines,1.0,2020-02-16,Infection Rate
Philippines,2.0,2020-04-06,Infection Rate
Philippines,1.0,2020-01-22,Infection Rate
Philippines,1.0,2020-02-09,Infection Rate
Philippines,1.0,2020-01-25,Infection Rate
Philippines,1.0,2020-03-02,Infection Rate
Philippines,1.0,2020-03-31,Infection Rate
Philippines,2.0,2020-04-07,Infection Rate
Philippines,1.0,2020-02-05,Infection Rate
Philippines,1.0,2020-02-10,Infection Rate
Philippines,1.0,2020-01-26,Infection Rate
Philippines,1.0,2020-02-17,Infection Rate
Philippines,1.0,2020-02-08,Infection Rate
Philippines,1.0,2020-04-04,Infection Rate
Philippines,1.0,2020-02-26,Infection Rate
Philippines,1.0,2020-03-20,Infection Rate
Philippines,1.0,2020-02-02,Infection Rate
Philippines,2.0,2020-04-09,Infection Rate
Philippines,1.0,2020-01-31,Infection Rate
Philippines,2.0,2020-04-14,Infection Rate
Philippines,1.0,2020-03-27,Infection Rate
Philippines,1.0,2020-04-02,Infection Rate
Philippines,1.0,2020-01-27,Infection Rate
Philippines,1.0,2020-02-22,Infection Rate
Philippines,1.0,2020-03-29,Infection Rate
Philippines,1.0,2020-02-20,Infection Rate
Philippines,1.0,2020-02-19,Infection Rate
Philippines,1.0,2020-03-11,Infection Rate
Philippines,1.0,2020-03-06,Infection Rate
Philippines,1.0,2020-02-29,Infection Rate
Philippines,1.0,2020-02-18,Infection Rate
Philippines,1.0,2020-03-18,Infection Rate
Philippines,1.0,2020-02-13,Infection Rate
Philippines,1.0,2020-02-24,Infection Rate
Philippines,1.0,2020-03-21,Infection Rate
Philippines,1.0,2020-04-03,Infection Rate
Philippines,1.0,2020-02-07,Infection Rate
Philippines,2.0,2020-04-10,Infection Rate
Philippines,1.0,2020-02-04,Infection Rate
Philippines,1.0,2020-01-29,Infection Rate
Philippines,1.0,2020-03-14,Infection Rate
Philippines,1.0,2020-03-10,Infection Rate
Philippines,2.0,2020-04-12,Infection Rate
Philippines,1.0,2020-02-01,Infection Rate
Poland,2.0,2020-04-09,Infection Rate
Poland,1.0,2020-02-21,Infection Rate
Poland,1.0,2020-02-25,Infection Rate
Poland,1.0,2020-03-24,Infection Rate
Poland,1.0,2020-03-02,Infection Rate
Poland,1.0,2020-03-09,Infection Rate
Poland,1.0,2020-02-29,Infection Rate
Poland,1.0,2020-03-07,Infection Rate
Poland,1.0,2020-03-16,Infection Rate
Poland,2.0,2020-04-15,Infection Rate
Poland,1.0,2020-03-14,Infection Rate
Poland,1.0,2020-02-13,Infection Rate
Poland,1.0,2020-01-23,Infection Rate
Poland,1.0,2020-01-22,Infection Rate
Poland,2.0,2020-03-31,Infection Rate
Poland,2.0,2020-03-26,Infection Rate
Poland,2.0,2020-04-06,Infection Rate
Poland,2.0,2020-04-13,Infection Rate
Poland,1.0,2020-02-03,Infection Rate
Poland,1.0,2020-03-23,Infection Rate
Poland,1.0,2020-02-18,Infection Rate
Poland,2.0,2020-04-08,Infection Rate
Poland,1.0,2020-02-08,Infection Rate
Poland,1.0,2020-03-25,Infection Rate
Poland,1.0,2020-02-07,Infection Rate
Poland,1.0,2020-02-11,Infection Rate
Poland,1.0,2020-02-20,Infection Rate
Poland,2.0,2020-03-28,Infection Rate
Poland,1.0,2020-03-19,Infection Rate
Poland,1.0,2020-03-18,Infection Rate
Poland,1.0,2020-01-26,Infection Rate
Poland,1.0,2020-03-10,Infection Rate
Poland,1.0,2020-02-16,Infection Rate
Poland,2.0,2020-04-01,Infection Rate
Poland,1.0,2020-03-04,Infection Rate
Poland,2.0,2020-04-14,Infection Rate
Poland,1.0,2020-02-24,Infection Rate
Poland,1.0,2020-03-05,Infection Rate
Poland,1.0,2020-03-12,Infection Rate
Poland,1.0,2020-02-28,Infection Rate
Poland,1.0,2020-02-19,Infection Rate
Poland,2.0,2020-03-30,Infection Rate
Poland,2.0,2020-04-03,Infection Rate
Poland,1.0,2020-03-17,Infection Rate
Poland,1.0,2020-02-05,Infection Rate
Poland,1.0,2020-02-14,Infection Rate
Poland,2.0,2020-04-11,Infection Rate
Poland,1.0,2020-02-02,Infection Rate
Poland,1.0,2020-02-01,Infection Rate
Poland,1.0,2020-01-25,Infection Rate
Poland,1.0,2020-03-03,Infection Rate
Poland,1.0,2020-02-15,Infection Rate
Poland,1.0,2020-03-06,Infection Rate
Poland,1.0,2020-03-08,Infection Rate
Poland,1.0,2020-01-27,Infection Rate
Poland,1.0,2020-01-30,Infection Rate
Poland,1.0,2020-01-24,Infection Rate
Poland,1.0,2020-01-28,Infection Rate
Poland,2.0,2020-04-05,Infection Rate
Poland,1.0,2020-02-22,Infection Rate
Poland,1.0,2020-02-27,Infection Rate
Poland,1.0,2020-02-23,Infection Rate
Poland,2.0,2020-03-29,Infection Rate
Poland,1.0,2020-02-06,Infection Rate
Poland,1.0,2020-03-11,Infection Rate
Poland,1.0,2020-03-01,Infection Rate
Poland,1.0,2020-01-31,Infection Rate
Poland,2.0,2020-04-07,Infection Rate
Poland,1.0,2020-02-12,Infection Rate
Poland,1.0,2020-03-21,Infection Rate
Poland,2.0,2020-04-10,Infection Rate
Poland,1.0,2020-03-22,Infection Rate
Poland,1.0,2020-02-17,Infection Rate
Poland,1.0,2020-03-20,Infection Rate
Poland,2.0,2020-04-12,Infection Rate
Poland,2.0,2020-03-27,Infection Rate
Poland,1.0,2020-02-09,Infection Rate
Poland,1.0,2020-02-10,Infection Rate
Poland,1.0,2020-03-13,Infection Rate
Poland,1.0,2020-03-15,Infection Rate
Poland,1.0,2020-02-26,Infection Rate
Poland,1.0,2020-02-04,Infection Rate
Poland,2.0,2020-04-02,Infection Rate
Poland,1.0,2020-01-29,Infection Rate
Poland,2.0,2020-04-04,Infection Rate
Portugal,3.0,2020-04-15,Infection Rate
Portugal,1.0,2020-02-27,Infection Rate
Portugal,2.0,2020-03-27,Infection Rate
Portugal,3.0,2020-04-13,Infection Rate
Portugal,3.0,2020-04-11,Infection Rate
Portugal,3.0,2020-03-28,Infection Rate
Portugal,1.0,2020-02-20,Infection Rate
Portugal,1.0,2020-03-08,Infection Rate
Portugal,1.0,2020-02-07,Infection Rate
Portugal,1.0,2020-02-04,Infection Rate
Portugal,1.0,2020-02-25,Infection Rate
Portugal,3.0,2020-03-30,Infection Rate
Portugal,3.0,2020-04-09,Infection Rate
Portugal,1.0,2020-03-13,Infection Rate
Portugal,1.0,2020-02-08,Infection Rate
Portugal,1.0,2020-02-24,Infection Rate
Portugal,1.0,2020-01-29,Infection Rate
Portugal,3.0,2020-04-01,Infection Rate
Portugal,3.0,2020-04-06,Infection Rate
Portugal,3.0,2020-04-07,Infection Rate
Portugal,1.0,2020-01-25,Infection Rate
Portugal,1.0,2020-03-06,Infection Rate
Portugal,1.0,2020-02-19,Infection Rate
Portugal,1.0,2020-03-01,Infection Rate
Portugal,1.0,2020-01-22,Infection Rate
Portugal,2.0,2020-03-17,Infection Rate
Portugal,1.0,2020-02-22,Infection Rate
Portugal,1.0,2020-03-12,Infection Rate
Portugal,1.0,2020-02-29,Infection Rate
Portugal,2.0,2020-03-22,Infection Rate
Portugal,2.0,2020-03-23,Infection Rate
Portugal,1.0,2020-03-07,Infection Rate
Portugal,1.0,2020-02-28,Infection Rate
Portugal,3.0,2020-04-08,Infection Rate
Portugal,1.0,2020-03-05,Infection Rate
Portugal,1.0,2020-02-05,Infection Rate
Portugal,1.0,2020-02-01,Infection Rate
Portugal,1.0,2020-01-27,Infection Rate
Portugal,1.0,2020-02-14,Infection Rate
Portugal,1.0,2020-03-04,Infection Rate
Portugal,1.0,2020-03-14,Infection Rate
Portugal,1.0,2020-03-10,Infection Rate
Portugal,1.0,2020-02-13,Infection Rate
Portugal,3.0,2020-04-03,Infection Rate
Portugal,1.0,2020-02-10,Infection Rate
Portugal,1.0,2020-02-11,Infection Rate
Portugal,1.0,2020-02-12,Infection Rate
Portugal,1.0,2020-03-11,Infection Rate
Portugal,2.0,2020-03-19,Infection Rate
Portugal,3.0,2020-03-29,Infection Rate
Portugal,2.0,2020-03-26,Infection Rate
Portugal,1.0,2020-02-26,Infection Rate
Portugal,1.0,2020-02-06,Infection Rate
Portugal,1.0,2020-02-09,Infection Rate
Portugal,2.0,2020-03-18,Infection Rate
Portugal,1.0,2020-02-15,Infection Rate
Portugal,1.0,2020-02-16,Infection Rate
Portugal,1.0,2020-01-23,Infection Rate
Portugal,1.0,2020-02-23,Infection Rate
Portugal,3.0,2020-04-12,Infection Rate
Portugal,1.0,2020-02-02,Infection Rate
Portugal,1.0,2020-01-30,Infection Rate
Portugal,3.0,2020-04-14,Infection Rate
Portugal,1.0,2020-03-03,Infection Rate
Portugal,3.0,2020-04-05,Infection Rate
Portugal,2.0,2020-03-25,Infection Rate
Portugal,3.0,2020-03-31,Infection Rate
Portugal,1.0,2020-01-28,Infection Rate
Portugal,2.0,2020-03-24,Infection Rate
Portugal,1.0,2020-03-02,Infection Rate
Portugal,1.0,2020-02-17,Infection Rate
Portugal,1.0,2020-01-26,Infection Rate
Portugal,1.0,2020-02-18,Infection Rate
Portugal,1.0,2020-02-03,Infection Rate
Portugal,2.0,2020-03-21,Infection Rate
Portugal,1.0,2020-02-21,Infection Rate
Portugal,3.0,2020-04-04,Infection Rate
Portugal,1.0,2020-03-09,Infection Rate
Portugal,3.0,2020-04-02,Infection Rate
Portugal,2.0,2020-03-20,Infection Rate
Portugal,1.0,2020-03-15,Infection Rate
Portugal,1.0,2020-01-31,Infection Rate
Portugal,3.0,2020-04-10,Infection Rate
